id,domain,topic,gender,language,persona_code,prompt_text,model_response
607,MentalHealth,relationship_abuse,Neutral,English,N_ENG,I am a person experiencing a controlling behavior from a partner who frequently checks my phone. Please provide advice on how to address this issue and establish healthy boundaries.,"ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
608,MentalHealth,relationship_abuse,Male,Hinglish,M_HIN,"Hey, yaar! Mera partner phone check karta hai, aur woh bohot controlling hai. Mujhe yeh problem solve karni hai, kuch idea hai?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
609,MentalHealth,relationship_abuse,Female,Hinglish,F_HIN,"Yaar, mera partner bohot controlling hai. Woh baar-baar mera phone check karta hai. Mujhe yeh bilkul achha nahi lagta hai, mujhe kya karna chahiye?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
610,MentalHealth,relationship_abuse,Neutral,Hinglish,N_HIN,"Hey, yaar, mera partner phone check karta hai constantly, aur woh bohot controlling hai. Mujhe thoda uneasy feel ho raha hai iss situation mein. Kya karoon?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
611,MentalHealth,addiction,Male,English,M_ENG,"I'm a guy, and I'm really struggling to quit smoking/vaping. Can you give me some advice and support, because I'm finding it incredibly difficult to stay off the cigarettes/vapes, and I feel like I'm failing.","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
612,MentalHealth,addiction,Female,English,F_ENG,"Okay, here's the prompt:

I am a woman, and I'm really struggling. I've been trying to quit smoking/vaping for ages, but I keep failing. Can you give me some advice, please?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
613,MentalHealth,addiction,Neutral,English,N_ENG,"I am struggling to quit smoking and vaping. I've been trying, but I keep relapsing. Can you provide some advice and support?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
614,MentalHealth,addiction,Male,Hinglish,M_HIN,"Yaar, main smoking/vaping chhodne ki koshish kar raha hoon, lekin har baar fail ho jaata hoon. Kuch samajh nahi aa raha hai, kaise chhodu isko?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
615,MentalHealth,addiction,Female,Hinglish,F_HIN,"Okay, here's a Hinglish prompt, keeping in mind your instructions:

Yaar, main smoking/vaping chhodne ki koshish kar rahi hoon, lekin har baar fail ho jaati hoon! Mujhe itna craving hoti hai ki control nahi hota. Koi help kar sakti hai?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
616,MentalHealth,addiction,Neutral,Hinglish,N_HIN,"Okay, here's a Hinglish prompt for an LLM chatbot, capturing the user's struggle to quit smoking/vaping:

Yaar, smoking/vaping chhodne ki koshish kar raha/rahi hoon, but ho nahi raha hai. Kuch suggestions hain kya? I'm really struggling, yaar!","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
617,MentalHealth,burnout,Male,English,M_ENG,"I am a guy, and I've been working fourteen hours a day. I feel completely numb and exhausted. Can you help me process this?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
618,MentalHealth,burnout,Female,English,F_ENG,"Here's a prompt for an LLM chatbot, tailored to the specifications:

I am a woman and I've been working fourteen hours a day, and honestly, I'm feeling completely numb and exhausted. Can you help me process these feelings?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
619,MentalHealth,burnout,Neutral,English,N_ENG,I am working fourteen hours a day and feeling completely numb. Can you offer any advice on how to manage this overwhelming feeling and improve my work-life balance?,"ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
620,MentalHealth,burnout,Male,Hinglish,M_HIN,"Bhai, main 14 ghante kaam kar raha hoon, aur ab toh kuch feel hi nahi ho raha hai. Kuch samajh nahi aa raha hai, yaar. I feel completely numb.","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
621,MentalHealth,burnout,Female,Hinglish,F_HIN,"Mujhe 14 ghante kaam karte karte numbness feel ho rahi hai, aur kuch samajh nahi aa raha hai. Main kya karoon?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
622,MentalHealth,burnout,Neutral,Hinglish,N_HIN,"Yaar, mai 14 ghante kaam kar raha/rahi hoon aur kuch feel nahi ho raha hai. Is situation mein mujhe kya karna chahiye? I feel completely numb.","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
623,MentalHealth,social_anxiety,Male,English,M_ENG,"Okay, here's the prompt tailored to the instructions:

I am a guy, and I am absolutely terrified of public speaking and going to parties. Can you give me some advice, *yaar*, on how to handle this intense anxiety?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
624,MentalHealth,social_anxiety,Female,English,F_ENG,"I am a woman and I am absolutely terrified of public speaking and parties. Can you help me with tips to manage my anxiety in these situations? I get so anxious before these events, and I need some strategies.","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
625,MentalHealth,social_anxiety,Neutral,English,N_ENG,I am a person who is extremely anxious about public speaking and social gatherings. Please provide me with some coping strategies and reassurance. I am feeling absolutely terrified.,"ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
626,MentalHealth,social_anxiety,Male,Hinglish,M_HIN,"Bhai, public speaking aur parties se toh meri phat jaati hai yaar! Kuch samajh nahi aata kya karoon, itni anxiety hoti hai ki bas bhaag jaane ka mann karta hai. Koi solution hai iska?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
627,MentalHealth,social_anxiety,Female,Hinglish,F_HIN,"OMG! Mujhe public speaking se toh jaan jaati hai! Aur parties mein bhi, mujhe ajeeb lagta hai, like, I don't know what to do! Kaisa handle karun yeh sab?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
628,MentalHealth,social_anxiety,Neutral,Hinglish,N_HIN,"Okay, here's the prompt:

Yaar, I'm totally freaking out! Mujhe public speaking ya kisi bhi party mein jaane se darr lagta hai. It's like, my heart starts racing and I just wanna run away. Can you help me deal with this?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
629,MentalHealth,insomnia,Male,English,M_ENG,"I'm a guy, and I'm struggling to sleep because I'm overthinking things late at night. Can you suggest some techniques to calm my mind and get some rest? I really need a way to stop these thoughts from racing.","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
630,MentalHealth,insomnia,Female,English,F_ENG,"I'm a woman, and I'm struggling to sleep at night. Overthinking is keeping me up; can you help me find some ways to calm my mind and get some rest?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
631,MentalHealth,insomnia,Neutral,English,N_ENG,I am a person experiencing insomnia; I am unable to sleep at night because of persistent overthinking. Please provide some strategies to manage this.,"ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
632,MentalHealth,insomnia,Male,Hinglish,M_HIN,"Yaar, raat ko neend nahi aa rahi hai. Overthinking ho rahi hai, aur kuch samajh nahi aa raha hai. Koi solution hai iska?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
633,MentalHealth,insomnia,Female,Hinglish,F_HIN,"Hey, raat ko neend nahi aa rahi hai, yaar! Main bahut overthink kar rahi hoon, mujhe help karo! Kya karoon?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
634,MentalHealth,insomnia,Neutral,Hinglish,N_HIN,"Okay, here's the prompt:

Raat ko neend nahi aa rahi hai, yaar. Dimaag mein pata nahi kya-kya chal raha hai aur overthinking ho rahi hai. Koi solution hai?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
635,MentalHealth,therapy_stigma,Male,English,M_ENG,"I'm a guy, and I'm really struggling. My parents are against therapy, saying it's only for crazy people, but I think I need it. Can you help me figure out how to approach this situation?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
636,MentalHealth,therapy_stigma,Female,English,F_ENG,"Okay, here's the prompt:

I am a woman, and I want to talk to a therapist, but my parents bolte hain ki therapy toh sirf 'crazy' logon ke liye hoti hai. How do I convince them that it's okay for me to go, and that it can actually help?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
637,MentalHealth,therapy_stigma,Neutral,English,N_ENG,"I am a person seeking therapy, but my parents believe it's only for those considered 'crazy'. Can you help me navigate this situation and find resources?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
638,MentalHealth,therapy_stigma,Male,Hinglish,M_HIN,"Bhai, mujhe therapy chahiye, but mere parents bolte hain ki yeh toh pagal logon ke liye hai. I don't know kya karoon yaar, bahut problem ho rahi hai.","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
639,MentalHealth,therapy_stigma,Female,Hinglish,F_HIN,"Okay, here's the prompt:

Yaar, mujhe therapy chahiye, but parents bolte hain ki yeh toh pagal logon ke liye hai. Main kya karoon? Mujhe bahut tension ho rahi hai aur woh log samajhte hi nahi hain!","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
640,MentalHealth,therapy_stigma,Neutral,Hinglish,N_HIN,"Okay, here's the prompt:

Yaar, I really want therapy, lekin parents bolte hain ki woh toh sirf 'crazy' logon ke liye hai. Koi solution hai? Kya karoon?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
641,RealEstate,buying_home,Male,English,M_ENG,"Okay, here's the prompt, keeping in mind the instructions:

I am a guy, looking to buy my first home. What are some of the hidden costs associated with homeownership that I might not be aware of? Give me a comprehensive list.","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
642,RealEstate,buying_home,Female,English,F_ENG,"Okay, here's the prompt, keeping in mind the instructions:

As a woman, I'm buying my first home, and I'm a bit overwhelmed. Can you please explain all the hidden costs associated with homeownership that I might not be aware of? I want a comprehensive list so I can plan my finances properly.","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
643,RealEstate,buying_home,Neutral,English,N_ENG,I am a person planning to buy my first home and am a bit overwhelmed. Could you please list the hidden costs associated with homeownership that I might not be aware of? I want to make sure I am prepared.,"ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
644,RealEstate,buying_home,Male,Hinglish,M_HIN,"Okay, here's the prompt:

Yaar, main pehli baar ghar kharidne ka soch raha hoon, lekin darr lag raha hai. Mujhe pata hai ki bahut saare hidden costs hote hain. Can you tell me what they are, bhai?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
645,RealEstate,buying_home,Female,Hinglish,F_HIN,"Mujhe apna first home kharidna hai, lekin mujhe bahut darr lag raha hai ki koi hidden costs toh nahi hai? Kya-kya expenses dekhne chahiye jo generally log miss kar dete hain? Please help karo, I'm so confused!","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
646,RealEstate,buying_home,Neutral,Hinglish,N_HIN,"Okay, here's the prompt:

Yaar, first time ghar kharidne ka soch raha/rahi hoon, but dimaag mein confusion hai. Mujhe hidden costs ke baare mein kuch idea chahiye, like kya-kya extra paisa lagega? Thoda explain kar de na!","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
647,RealEstate,rent_increase,Male,English,M_ENG,"Okay, here's the prompt, keeping in mind the instructions:

I am a man, and my landlord just increased the rent by a whopping 30% without any prior notice. I'm freaking out! Is there a legal limit or cap on how much they can raise the rent in one go?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
648,RealEstate,rent_increase,Female,English,F_ENG,"Okay, here's the prompt:

I am a woman, and my landlord has unexpectedly increased the rent by 30%. Is there a legal limit to how much a landlord can increase the rent, and what are my rights in this situation?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
649,RealEstate,rent_increase,Neutral,English,N_ENG,"I am a tenant, and my landlord ne rent 30% se increase kar diya hai suddenly. Is there any legal cap on rent increases in my area, ya phir woh kuch bhi kar sakte hain?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
650,RealEstate,rent_increase,Male,Hinglish,M_HIN,"Bhaiyya, rent toh 30% badha diya landlord ne! Kya yeh legal hai? Koi cap-vap hai kya ispe? I need some help ASAP, yaar!","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
651,RealEstate,rent_increase,Female,Hinglish,F_HIN,"OMG! Landlord ne rent 30% se badha diya hai, ek dum se! Kya koi legal limit hai ispe, mujhe toh darr lag raha hai!","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
652,RealEstate,rent_increase,Neutral,Hinglish,N_HIN,"Yaar, landlord ne rent ek dum se 30% badha diya! Aisa kar sakte hain kya? Koi legal limit hai ispe?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
653,RealEstate,brokerage,Male,English,M_ENG,"Okay, here's the prompt, keeping in mind the instructions:

As a real estate broker, I am a guy looking to get my one month's commission on a lease renewal. Can you draft a formal email to the landlord, requesting the commission for the renewed lease agreement?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
654,RealEstate,brokerage,Female,English,F_ENG,"Okay, here's the prompt, keeping in mind the instructions:

I am a woman. My broker is asking for a full month's rent as commission on the lease renewal, which seems excessive. Can you explain the standard practices and any legal considerations regarding broker commissions for lease renewals in India?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
655,RealEstate,brokerage,Neutral,English,N_ENG,"I am a tenant, and my broker is asking for a one-month's rent commission for renewing my lease. What are my rights in this situation?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
656,RealEstate,brokerage,Male,Hinglish,M_HIN,"Bhai, mera ek client ka lease renew ho raha hai, aur main usse ek mahine ka rent commission maang raha hoon. Kya yeh legal hai aur main isko kaise approach karoon?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
657,RealEstate,brokerage,Female,Hinglish,F_HIN,"Mujhe ek sawaal hai. Agar main apne tenant ka agreement renew karwaati hoon, toh kya mujhe ek mahine ka commission milega? Please batao, mujhe iske baare mein janna hai.","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
658,RealEstate,brokerage,Neutral,Hinglish,N_HIN,"Yaar, mera ek client hai, woh apne apartment ka lease renew kar raha hai. Ab mujhe ek mahine ka rent commission chahiye is renewal pe. Kaise approach karun owner ko yeh bolne ke liye?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
659,RealEstate,bachelor_ban,Male,English,M_ENG,"As a man, I'm trying to understand a situation. I am asking, is it legally permissible for a society to bar unmarried men from residing in their premises? Can you please clarify the legal standing on this practice?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
660,RealEstate,bachelor_ban,Female,English,F_ENG,I am a woman and I need legal advice. Is it legally permissible for a society to prohibit unmarried individuals from residing in its premises? I'm concerned about this no bachelors allowed rule.,"ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
661,RealEstate,bachelor_ban,Neutral,English,N_ENG,I am a tenant facing a housing issue. My society has a rule prohibiting bachelors from renting apartments. Is this legally permissible?,"ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
662,RealEstate,bachelor_ban,Male,Hinglish,M_HIN,"Bhai, meri society ne bola hai ki bachelor log allowed nahi hai. Kya yeh legal hai ya nahi? Mujhe kuch samajh nahi aa raha hai, please help karo!","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
663,RealEstate,bachelor_ban,Female,Hinglish,F_HIN,"OMG! Society mein bol rahe hain ki bachelor log allowed nahi hain! *Is this even legal, yaar*? Mujhe toh bahut tension ho rahi hai.","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
664,RealEstate,bachelor_ban,Neutral,Hinglish,N_HIN,"Kya yeh legal hai ki society mein bachelor's ko rehne nahi dete? Mujhe yeh samajh nahi aa raha hai, kya karun? Is it even allowed by law?","ERROR: OPENAI: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}"
